207,3/24/2017,83,0.21, ,0, ,644,R,7.9, ,79.9, ,41.1, ,63.7, ,83, ,16, ,39, ,38.3, ,3.1, ,74.1, ,63.3, 
207,3/25/2017,84,0.24, ,0, ,647,R,8.3, ,77.2, ,52.1, ,67, ,68, ,26, ,37, ,39.8, ,5.5, ,133.1, ,65, 
207,3/26/2017,85,0.21, ,0, ,643,R,9.2, ,82.5, ,44.2, ,65.5, ,84, ,23, ,43, ,42.5, ,3.5, ,82.9, ,64.8, 
207,3/27/2017,86,0.25, ,0, ,655,R,9.3, ,77.9, ,55.7, ,67, ,62, ,20, ,41, ,42.7, ,6.5, ,155.6, ,65.8, 
207,3/28/2017,87,0.22, ,0, ,678,R,5.1, ,81.6, ,47.9, ,65.5, ,64, ,9, ,24, ,27.4, ,3.6, ,86.9, ,64.7, 
207,3/29/2017,88,0.23, ,0, ,678,R,5.2, ,87.1, ,44.2, ,69, ,48, ,10, ,21, ,28, ,3.2, ,77.5, ,65.4, 
207,3/30/2017,89,0.3, ,0, ,676,R,7, ,85.1, ,52.6, ,69.4, ,51, ,12, ,28, ,35.3, ,8.6, ,207.2, ,66.1, 
207,3/31/2017,90,0.23, ,0, ,661,R,5.8, ,74.5, ,54.2, ,64.5, ,48, ,18, ,28, ,30.6, ,5.2, ,124.1, ,65.6, 
207,4/1/2017,91,0.23, ,0, ,633,R,7, ,84.7, ,49.3, ,69, ,58, ,14, ,29, ,35.4, ,3.9, ,93.3, ,66.1, 
207,4/2/2017,92,0.26, ,0, ,674,R,7.4, ,87.8, ,49.7, ,70.4, ,66, ,15, ,29, ,36.8, ,4.7, ,113.3, ,67.8, 
207,4/3/2017,93,0.27, ,0, ,678,R,7.1, ,82.9, ,53.5, ,69.7, ,63, ,16, ,29, ,35.9, ,5, ,120.3, ,67.7, 
207,4/4/2017,94,0.24, ,0, ,690,R,6.3, ,81.8, ,46.7, ,66.4, ,69, ,11, ,29, ,32.8, ,3.4, ,82.6, ,67.3, 
207,4/5/2017,95,0.23, ,0, ,693,R,5.5, ,85.8, ,47, ,68.3, ,54, ,9, ,23, ,29.2, ,2.8, ,67.4, ,67.9, 
207,4/6/2017,96,0.26, ,0, ,638,R,6.5, ,91, ,51.4, ,73.4, ,58, ,10, ,23, ,33.5, ,4.1, ,97.6, ,69, 
207,4/7/2017,97,0.23, ,0, ,535, ,4,Y,87.8, ,56.9, ,72.6, ,28, ,9, ,15,Y,21.8,Y,4.1, ,98.8, ,67.7, 
207,4/8/2017,98,0.26, ,0, ,668,R,6.5, ,78.4, ,50.1, ,68.5, ,48, ,8, ,27, ,33.7, ,6.6, ,157.6, ,67.4, 
207,4/9/2017,99,0.22, ,0, ,658,R,4.4, ,77.2, ,41.6, ,61.9, ,48, ,12, ,23, ,24, ,3.2, ,77.8, ,66.2, 
207,4/10/2017,100,0.24, ,0, ,716,R,5.2, ,83.8, ,42.2, ,65.7, ,60, ,9, ,24, ,27.8, ,2.9, ,68.8, ,67.4, 
207,4/11/2017,101,0.27, ,0, ,690,R,6.3, ,88.4, ,49.5, ,70.2, ,57, ,9, ,25, ,32.7, ,4.1, ,97.9, ,68.7, 
207,4/12/2017,102,0.27, ,0, ,716,R,7.1, ,90.5, ,51.8, ,72.7, ,52, ,15, ,26, ,35.8, ,4, ,95.6, ,70.3, 
207,4/13/2017,103,0.28, ,0, ,715,R,9.1, ,79.7, ,53.7, ,68.3, ,57, ,26, ,39, ,42.1, ,6.8, ,162.8, ,70.2, 
207,4/14/2017,104,0.25, ,0, ,742,R,7.2, ,83.3, ,44.2, ,67.1, ,66, ,15, ,32, ,36.1, ,3.6, ,87.1, ,69.6, 
207,4/15/2017,105,0.26, ,0, ,733,R,7.6, ,87.7, ,48.5, ,70.2, ,73, ,11, ,30, ,37.6, ,2.8, ,68.3, ,71.1, 
207,4/16/2017,106,0.28, ,0, ,732,R,6.8, ,92.5, ,51.5, ,74.1, ,58, ,13, ,24, ,34.7, ,3.8, ,91.6, ,72.2, 
207,4/17/2017,107,0.28, ,0, ,684,R,7.7, ,89.3, ,65.1, ,78.2, ,55, ,10, ,23, ,37.9, ,5.4, ,128.6, ,73.6, 
207,4/18/2017,108,0.29, ,0, ,726,R,12, ,88.7, ,61.2, ,75.7, ,66, ,22, ,39, ,49.4, ,5.8, ,139, ,75.1, 
207,4/19/2017,109,0.28, ,0, ,723,R,9.5, ,91.3, ,60.5, ,80.3, ,70, ,14, ,27, ,43.2, ,4.7, ,112.5, ,80.2, 
207,4/20/2017,110,0.3, ,0, ,786,R,8.1, ,95.4, ,54, ,78.2, ,63, ,9, ,25, ,39, ,4.1, ,97.2, ,74, 
207,4/21/2017,111,0.29, ,0, ,768,R,7.2, ,93.3, ,56.5, ,76, ,56, ,10, ,23, ,36, ,3.4, ,81.9, ,73.5, 
207,4/22/2017,112,0.29, ,0, ,771,R,6.4, ,97.9, ,54.9, ,79.6, ,44, ,8, ,19, ,33.2, ,3.4, ,82.6, ,73.5, 
207,4/23/2017,113,0.32, ,0, ,738,R,6.2, ,94.3, ,59.8, ,79, ,36, ,8, ,18, ,32.4, ,5.6, ,135, ,72.8, 
207,4/24/2017,114,0.26,R,0, ,589, ,8.9, ,88.9, ,57.2, ,74.9, ,55, ,15, ,30, ,41.6, ,6.8, ,163.8, ,70.5, 
207,4/25/2017,115,0.25, ,0, ,581, ,10, ,84.2, ,59, ,73.8, ,67, ,20, ,35, ,44.7, ,6.1, ,146.2, ,69, 
207,4/26/2017,116,0.28, ,0, ,667, ,10.6, ,92.7, ,53.7, ,76, ,72, ,17, ,35, ,46.1, ,4.6, ,110.3, ,70.8, 
207,4/27/2017,117,0.33, ,0, ,687,R,9.3, ,95.5, ,73.2,Y,83, ,35, ,12, ,24, ,42.6, ,6.6, ,157.9, ,72.1, 
207,4/28/2017,118,0.33, ,0, ,764,R,5.8, ,88.2, ,69.8,Y,79.5, ,29, ,10, ,17, ,30.6, ,5.7, ,136.9, ,71.6, 
207,4/29/2017,119,0.32, ,0, ,823,R,3.2,Y,86, ,55.5, ,75.3, ,35, ,7, ,11,Y,16.8,Y,5, ,121, ,69.9, 
207,4/30/2017,120,0.31,R,0, ,811,R,4.5,Y,92.7, ,49.5, ,74.9, ,35, ,7, ,15,Y,24.3,Y,3.4, ,82.6, ,71.5, 
207,5/1/2017,121,0.29, ,0, ,805,R,5.5, ,97, ,53.4, ,79.9, ,35, ,8, ,16, ,29.2, ,2.2, ,53.2, ,72.9, 
207,5/2/2017,122,0.32, ,0, ,788,R,7.5, ,101.2, ,58.7, ,84.1, ,48, ,10, ,19, ,37.1, ,3.2, ,75.8, ,74.1, 
207,5/3/2017,123,0.31,R,0, ,783,R,8.8, ,101.7, ,61.5, ,85.7, ,55, ,11, ,21, ,41.3, ,2.5, ,60.3, ,75.3, 
207,5/4/2017,124,0.32, ,0, ,782,R,9.8, ,103.4, ,65, ,87.2, ,57, ,11, ,22, ,44, ,2.9, ,69.5, ,76.6, 
207,5/5/2017,125,0.3, ,0, ,720,R,9.1, ,104, ,63, ,86, ,48, ,10, ,21, ,42, ,3.5, ,83.6, ,75.5, 
207,5/6/2017,126,0.3, ,0, ,781,R,10.1, ,82.8, ,54.4, ,69.2, ,65, ,26, ,41, ,44.8, ,6.1, ,147.4, ,71.9, 
207,5/7/2017,127,0.08,R,0, ,--,M,9.7, ,63.3,R,50.9, ,56.7,R,93, ,45, ,--,R,--,I,4, ,95, ,63,Y
207,5/8/2017,128,0.26, ,0, ,781,R,8.7, ,83.4, ,47.2, ,67.4, ,98, ,13, ,38, ,40.8, ,3.5, ,85, ,65.9,Y
207,5/9/2017,129,0.15,R,0, ,--,M,12.9, ,74.7,Y,57.1, ,67.5, ,77, ,38, ,56, ,51.3, ,4.6, ,109.5, ,67,Y
207,5/10/2017,130,0.27, ,0, ,781,R,13.8, ,83, ,54.6, ,71.5, ,81, ,33, ,52, ,53.1, ,4, ,95.1, ,70.4, 
207,5/11/2017,131,0.28, ,0, ,782,R,14.6, ,90.4, ,55.6, ,75.5, ,87, ,28, ,49, ,54.8, ,3.1, ,74.8, ,72.8, 
207,5/12/2017,132,0.33, ,0, ,831,R,9.2, ,96.5, ,57.6, ,78.9, ,81, ,8, ,27, ,42.4, ,4.4, ,106, ,73.5, 
207,5/13/2017,133,0.31, ,0, ,839,R,7.5, ,90.6, ,59.3, ,76.2, ,60, ,10, ,24, ,37, ,4.1, ,98, ,72, 
207,5/14/2017,134,0.32, ,0, ,818,R,7, ,87.8, ,54.1, ,71.9, ,74, ,9, ,26, ,35.3, ,5.1, ,121.7, ,70.5, 
207,5/15/2017,135,0.31, ,0, ,839,R,7.2, ,71.5,Y,54.2, ,64.1,Y,46, ,27, ,35,Y,36.2,Y,8.2, ,197.7, ,66.4,Y
207,5/16/2017,136,0.29, ,0, ,810,R,9.3, ,79.1, ,59.9, ,68.7, ,55, ,29, ,39, ,42.6, ,5.3, ,127, ,67,Y
207,5/17/2017,137,0.28, ,0, ,800,R,10.8, ,81.2, ,55.5, ,69.1, ,71, ,29, ,45, ,46.6, ,5.2, ,125.2, ,68.7,Y
207,5/18/2017,138,0.29, ,0, ,755,R,8.3, ,87.1, ,50.9, ,72.8, ,78, ,12, ,30, ,39.8, ,3.7, ,89.2, ,68.5,Y
207,5/19/2017,139,0.31, ,0, ,836,R,6.5, ,88.5, ,55, ,74.1, ,62, ,10, ,23, ,33.6, ,3.7, ,88.7, ,69.2,Y
207,5/20/2017,140,0.32, ,0, ,837,R,6.7, ,96.2, ,54.1, ,79.6, ,53, ,10, ,19, ,34.2, ,3.5, ,85.2, ,70.6, 
207,5/21/2017,141,0.34, ,0, ,830,R,7.5, ,103.1, ,58.5, ,85.2, ,52, ,8, ,18, ,37.2, ,3.7, ,88.7, ,73.2, 
207,5/22/2017,142,0.34, ,0, ,824,R,8.4, ,105.3, ,62.3, ,88.3, ,45, ,8, ,18, ,39.9, ,3.2, ,77.1, ,75.2, 
207,5/23/2017,143,0.34, ,0, ,821,R,8.8, ,108, ,65, ,90, ,54, ,8, ,18, ,41.2, ,3.4, ,80.7, ,77.2, 
207,5/24/2017,144,0.31,R,0, ,697, ,7.1, ,105.1, ,64.7, ,85.8, ,43, ,7, ,17, ,35.6, ,4.2, ,100.8, ,74.8, 
207,5/25/2017,145,0.34, ,0, ,853,R,6.4, ,96.7, ,57.6, ,78.9, ,50, ,7, ,19, ,33.3, ,4.5, ,108.8, ,72.6, 
207,5/26/2017,146,0.31, ,0, ,837,R,9.8, ,91.3, ,54.8, ,75, ,65, ,19, ,33, ,44.1, ,4.2, ,99.9, ,72.3, 
207,5/27/2017,147,0.31, ,0, ,850,R,8.9, ,96.7, ,52.8, ,77.2, ,73, ,11, ,28, ,41.4, ,3.4, ,80.6, ,73.1, 
207,5/28/2017,148,0.33, ,0, ,851,R,7.4, ,101.9, ,54.9, ,82.5, ,62, ,7, ,20, ,36.8, ,3.2, ,76.1, ,74.6, 
207,5/29/2017,149,0.32, ,0, ,794,R,8.4, ,102.9, ,61.5, ,86.1, ,51, ,7, ,20, ,39.9, ,3.5, ,83.6, ,75.1, 
207,5/30/2017,150,0.33, ,0, ,773,R,9.9, ,98.9, ,62, ,83.5, ,62, ,12, ,25, ,44.3, ,3.8, ,90.6, ,75.5, 
207,5/31/2017,151,0.23, ,0, ,573, ,11, ,93, ,60.5, ,80.1, ,58, ,16, ,31, ,47.1, ,3, ,72.8, ,73.8, 
207,6/1/2017,152,0.3, ,0, ,812,R,13, ,94, ,65.7, ,82, ,65, ,16, ,35, ,51.6, ,3.8, ,91.5, ,76.3, 
207,6/2/2017,153,0.31, ,0, ,824,R,11, ,98, ,64, ,82.2, ,71, ,9, ,29, ,47, ,3.2, ,76.7, ,77.1, 
207,6/3/2017,154,0.33, ,0, ,821,R,8.9, ,105.3, ,61.1, ,87.7, ,47, ,11, ,20, ,41.4, ,3.2, ,76.7, ,77.6, 
207,6/4/2017,155,0.33, ,0, ,813,R,10.9, ,105.8, ,67.5, ,89.8, ,44, ,12, ,23, ,46.9, ,3.5, ,84.9, ,78.9, 
207,6/5/2017,156,0.34, ,0, ,817,R,11.6, ,104.7, ,68.9, ,89.9, ,55, ,13, ,24, ,48.5, ,3.9, ,94.4, ,79.5, 
207,6/6/2017,157,0.33, ,0, ,810,R,12.3, ,101.9, ,68.8, ,86.6, ,66, ,11, ,28, ,50, ,3.5, ,84.2, ,79.7, 
207,6/7/2017,158,0.31, ,0, ,792,R,11.9, ,101.9, ,64.6, ,84.8, ,64, ,13, ,29, ,49.1, ,3.3, ,79.1, ,79.1, 
207,6/8/2017,159,0.32, ,0, ,825,R,8.7, ,103.5, ,62.7, ,85.2, ,60, ,6, ,21, ,41, ,3.9, ,94, ,77.9, 
207,6/9/2017,160,0.34, ,0, ,827,R,10.8, ,99.7, ,59.4, ,82.7, ,63, ,13, ,28, ,46.6, ,4.9, ,118.6, ,77.1, 
207,6/10/2017,161,0.34, ,0, ,865,R,8.9, ,96, ,69.2, ,82.5, ,41, ,11, ,24, ,41.6, ,4.8, ,115.9, ,76.9, 
207,6/11/2017,162,0.31, ,0, ,840,R,9.7, ,83.6,Y,63.4, ,73.5, ,52, ,23, ,35, ,43.9, ,6.3, ,150.4, ,73.8,Y
207,6/12/2017,163,0.31, ,0, ,852,R,8.3, ,90.1, ,60.2, ,75.2, ,55, ,13, ,28, ,39.7, ,5, ,120.1, ,73.1,Y
207,6/13/2017,164,0.31, ,0, ,853,R,7.2, ,95.2, ,52,Y,77.7, ,67, ,9, ,22, ,36.2, ,3, ,70.8, ,74.4,Y
207,6/14/2017,165,0.33, ,0, ,849,R,8.1, ,105.1, ,59.8, ,86.1, ,57, ,8, ,19, ,39, ,3.3, ,78.6, ,76.9, 
207,6/15/2017,166,0.34, ,0, ,857,R,8, ,109.2, ,62, ,89.5, ,51, ,6, ,17, ,38.8, ,3.2, ,77.6, ,78.3, 
207,6/16/2017,167,0.35, ,0, ,851,R,8.1, ,110.1, ,66.1, ,91.9, ,45, ,5, ,16, ,39, ,3.5, ,83.4, ,79.5, 
